time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
93700000000,-5.5541972056807065,-12.605481756142595,0.742000073818059,0.1867222332357934,0.17979857125578952,0.25913772589130213,0.012705531089977629,-33.965796909325704,-36.69229674351879,-3.3786497378329727,0.7325824923608817
93800000000,-5.535524185084636,-12.587491753928342,0.7432845060090618,0.18642231299155804,0.17961709255319516,0.2588020471725734,0.012178521695278999,-33.96435011934873,-36.693635973698434,-3.32011247896288,0.7702174630594006
93800000000,-5.535524185084636,-12.587491753928342,0.7432845060090618,0.18642231299155804,0.17961709255319516,0.2588020471725734,0.012178521695278999,-33.96435011934873,-36.693635973698434,-3.32011247896288,0.7702174630594006
93900000000,-5.516875368081684,-12.569488201665752,0.7445550591180595,0.1861900777390016,0.17975198980191895,0.25873020404579805,0.012034018551477732,-33.96292762434487,-36.694952611817236,-3.275087923455441,0.7445546514334435
93900000000,-5.516875368081684,-12.569488201665752,0.7445550591180595,0.1861900777390016,0.17975198980191895,0.25873020404579805,0.012034018551477732,-33.96292762434487,-36.694952611817236,-3.275087923455441,0.7445546514334435
94000000000,-5.4982562457028,-12.5515030723449,0.7457729112875874,0.18600280972674518,0.18019298706741502,0.25889901390482684,0.012305838229012267,-33.96151218850975,-36.69626261446393,-3.239049756839288,0.657665200980927
94000000000,-5.4982562457028,-12.5515030723449,0.7457729112875874,0.18600280972674518,0.18019298706741502,0.25889901390482684,0.012305838229012267,-33.96151218850975,-36.69626261446393,-3.239049756839288,0.657665200980927
94100000000,-5.479659408711881,-12.533505457269287,0.7469763131427352,0.1857674534234737,0.18031800533303002,0.25881847930458685,0.012185986900742574,-33.96011904777898,-36.69755188375212,-3.1933716369157565,0.6339508171461167
94100000000,-5.479659408711881,-12.533505457269287,0.7469763131427352,0.1857674534234737,0.18031800533303002,0.25881847930458685,0.012185986900742574,-33.96011904777898,-36.69755188375212,-3.1933716369157565,0.6339508171461167
94200000000,-5.461081103338976,-12.515464045335653,0.7482068969656364,0.18558941313684038,0.1804814978030443,0.2588065219013014,0.012030883435280915,-33.95876637213766,-36.69880361105212,-3.159116255230413,0.602504050443266
94200000000,-5.461081103338976,-12.515464045335653,0.7482068969656364,0.18558941313684038,0.1804814978030443,0.2588065219013014,0.012030883435280915,-33.95876637213766,-36.69880361105212,-3.159116255230413,0.602504050443266
94300000000,-5.442526833685814,-12.497409650897392,0.7494254956557105,0.18514215716784038,0.17968041312789568,0.2579405193079902,0.01083655327064631,-33.957437703650754,-36.70003303271917,-3.070993729917319,0.7639504071400371
94300000000,-5.442526833685814,-12.497409650897392,0.7494254956557105,0.18514215716784038,0.17968041312789568,0.2579405193079902,0.01083655327064631,-33.957437703650754,-36.70003303271917,-3.070993729917319,0.7639504071400371
94400000000,-5.423990164406555,-12.47933914523042,0.7506285839992388,0.18493369565788612,0.17980655139808138,0.2578804504117985,0.010684757510109,-33.95613054742715,-36.701242461885194,-3.0306085841500745,0.7399321822689129
94400000000,-5.423990164406555,-12.47933914523042,0.7506285839992388,0.18493369565788612,0.17980655139808138,0.2578804504117985,0.010684757510109,-33.95613054742715,-36.701242461885194,-3.0306085841500745,0.7399321822689129
94500000000,-5.405497793833547,-12.46134904301567,0.7517122393263034,0.1848375988115507,0.18049764684596742,0.2582878301356809,0.011266810578504316,-33.954799875250416,-36.70247356012527,-3.012719887059726,0.6029441909317864
94500000000,-5.405497793833547,-12.46134904301567,0.7517122393263034,0.1848375988115507,0.18049764684596742,0.2582878301356809,0.011266810578504316,-33.954799875250416,-36.70247356012527,-3.012719887059726,0.6029441909317864
94600000000,-5.38702412838368,-12.443348552976875,0.752780715077314,0.1846187677245308,0.18061119777737258,0.2582116324347804,0.011179809312741429,-33.95348773050599,-36.7036874296627,-2.970265814400169,0.5814478741881876
94600000000,-5.38702412838368,-12.443348552976875,0.752780715077314,0.1846187677245308,0.18061119777737258,0.2582116324347804,0.011179809312741429,-33.95348773050599,-36.7036874296627,-2.970265814400169,0.5814478741881876
94700000000,-5.368559896305036,-12.425279266201596,0.7539073961351646,0.1842561800542972,0.18013183563104185,0.25762531315657106,0.010395406098651805,-33.95222643438048,-36.704854176914466,-2.8990095764789623,0.6784870507060928
94700000000,-5.368559896305036,-12.425279266201596,0.7539073961351646,0.1842561800542972,0.18013183563104185,0.25762531315657106,0.010395406098651805,-33.95222643438048,-36.704854176914466,-2.8990095764789623,0.6784870507060928
94800000000,-5.3501186080850145,-12.40719757121338,0.7550253770664386,0.18425377249565927,0.18015376961988705,0.25764424129253904,0.009854606218296147,-33.95098819893493,-36.70599951391845,-2.8997663001969234,0.6752455899410456
